id,system_id,"name","name_en","alt_en","name_lat","mesh","umls","uri","created_at","updated_at","deleted_at"
742,NULL,"извънклетъчна матрица","extracellular matrix","GO:0031012","","A11.284.295.310","","http://www.wikidata.org/entity/Q193825","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
743,NULL,"гломерулна базална мембрана","glomerular basement membrane","Glomerular basement membrane","","A11.284.295.310.279","C0599297","http://www.wikidata.org/entity/Q1753456","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
744,NULL,"microfibril","microfibril","GO:0001527","","A11.284.295.310.560","","http://www.wikidata.org/entity/Q417913","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
745,NULL,"извънклетъчен везикул","extracellular vesicle","GO:1903561","","A11.284.295.588","","http://www.wikidata.org/entity/Q21097485","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
746,NULL,"кинетохорна","kinetochore","Kinetochores","","A11.284.430.106.279.345.190.160.165.500","","http://www.wikidata.org/entity/Q908912","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
747,NULL,"хроматин","chromatin","GO:0000785","","A11.284.430.106.279.345.190.160.180","","http://www.wikidata.org/entity/Q180951","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
748,NULL,"на теломерите","telomere","","","A11.284.430.106.279.345.190.160.845","","http://www.wikidata.org/entity/Q185057","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
749,NULL,"микронуклеус на зародиш","germline micronucleus","","","A11.284.430.106.575","","http://www.wikidata.org/entity/Q59626942","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
750,NULL,"цитоплазмени структури","cytoplasmic structures","cytoplasmic structure","","A11.284.430.214.190","","http://www.wikidata.org/entity/Q67065016","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
751,NULL,"цитоплазмени гранули","cytoplasmic granules","cytoplasmic granule","","A11.284.430.214.190.500","","http://www.wikidata.org/entity/Q66559508","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
752,NULL,"Пероксизоми","peroxisome","GO:0005777","","A11.284.430.214.190.500.585.600","","http://www.wikidata.org/entity/Q138639","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
753,NULL,"цитоскелет","cytoskeleton","GO:0005856","","A11.284.430.214.190.750","","http://www.wikidata.org/entity/Q154626","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
754,NULL,"тяло на шпиндел","spindle pole body","GO:0005816","","A11.284.430.214.190.750.585.580","","http://www.wikidata.org/entity/Q12386518","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
755,NULL,"цитоплазмен везикул","cytoplasmic vesicle","GO:0031410","","A11.284.430.214.190.875.190","","http://www.wikidata.org/entity/Q14840128","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
756,NULL,"Лизозоми","lysosome","GO:0005764","","A11.284.430.214.190.875.190.550","","http://www.wikidata.org/entity/Q83330","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
757,NULL,"транспортен везикул","transport vesicle","GO:0030133","","A11.284.430.214.190.875.190.880","","http://www.wikidata.org/entity/Q14860091","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
758,NULL,"ендозома","endosome","GO:0005768","","A11.284.430.214.190.875.190.880.337","","http://www.wikidata.org/entity/Q824237","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
759,NULL,"Едоплазматичен ретикулум","endoplasmic reticulum","GO:0005783","","A11.284.430.214.190.875.248","","http://www.wikidata.org/entity/Q79927","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
760,NULL,"Митохондрий","mitochondrion","mitochondria","","A11.284.430.214.190.875.564","C0026237","http://www.wikidata.org/entity/Q39572","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
761,NULL,"митохондриална рибозома","mitochondrial ribosome","GO:0005761","","A11.284.430.214.190.875.564.755","","http://www.wikidata.org/entity/Q21234507","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
762,NULL,"Пропластид","plastid","","","A11.284.430.214.190.875.700","","http://www.wikidata.org/entity/Q165963","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
763,NULL,"Рибозом","ribosome","GO:0005840","","A11.284.430.214.190.875.811","","http://www.wikidata.org/entity/Q42244","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
764,NULL,"рибозомна субединица","ribosomal subunit","GO:0044391","","A11.284.430.214.190.875.811.870","","http://www.wikidata.org/entity/Q22328914","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
765,NULL,"Рибосомален протеин L10","Ribosomal protein L10","Ribosomal_L10","","A11.284.430.214.190.875.811.870.350","","http://www.wikidata.org/entity/Q24780227","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
766,NULL,"вътреклетъчна течност","intracellular fluid","ICF","","A11.284.430.429","C0021866","http://www.wikidata.org/entity/Q17232058","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
767,NULL,"бежов адипоцит","beige adipocyte","beige cell","","A11.329.114.125","","http://www.wikidata.org/entity/Q59627665","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
768,NULL,"хондроцитана","chondrocyte","chondrocytes","","A11.329.171","","http://www.wikidata.org/entity/Q775480","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
769,NULL,"фибробласти","fibroblast","fibroblasts","","A11.329.228","","http://www.wikidata.org/entity/Q463418","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
770,NULL,"миофибробластен","myofibroblast","myofibroblasts","","A11.329.228.975","","http://www.wikidata.org/entity/Q1467330","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
771,NULL,"макрофагите","macrophage","Mφ","","A11.329.372","","http://www.wikidata.org/entity/Q184204","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
772,NULL,"епителиоидна клетка","epithelioid cell","epithelioid histiocyte","","A11.329.372.300","","http://www.wikidata.org/entity/Q1347440","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
773,NULL,"histiocyte","histiocyte","","","A11.329.372.385","","http://www.wikidata.org/entity/Q654612","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
774,NULL,"Куфрова клетка","Kupffer cell","Kupffer cells","","A11.329.372.588","","http://www.wikidata.org/entity/Q513486","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
775,11,"алвеоларен макрофаг","alveolar macrophage","\"macrophages",NULL,"A11.329.372.600",NULL,"http://www.wikidata.org/entity/Q448687","2020-05-25 11:04:30","2020-05-25 11:27:18",NULL
776,NULL,"на остеокластите","osteoclast","sanin","","A11.329.372.700","","http://www.wikidata.org/entity/Q828410","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
777,NULL,"мастоцити","mast cells","mastocyte","","A11.329.427","","http://www.wikidata.org/entity/Q191989","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
778,NULL,"остеобласти","osteoblast","","","A11.329.629","","http://www.wikidata.org/entity/Q917177","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
779,NULL,"мезенхимни стволови клетки","mesenchymal stem cells","multipotent stromal cells","","A11.329.830.500","","http://www.wikidata.org/entity/Q1922379","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
780,NULL,"telocytes","telocytes","telocyte","","A11.329.830.750","","http://www.wikidata.org/entity/Q7697784","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
781,NULL,"трофобласти","trophoblasts","trophoblast","","A11.382.992","","http://www.wikidata.org/entity/Q1889778","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
782,NULL,"кератиноцитите","keratinocyte","keratinocytes","","A11.409.500","","http://www.wikidata.org/entity/Q1473931","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
783,NULL,"епителна клетка","epithelial cell","epithelial cells","","A11.436","C0014597","http://www.wikidata.org/entity/Q15176415","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
784,NULL,"гигантска клетка","giant cell","giant cells","","A11.500","","http://www.wikidata.org/entity/Q2152526","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
785,NULL,"чернодробни звездни клетки","hepatic stellate cells","Ito cell","","A11.561","","http://www.wikidata.org/entity/Q1997459","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
786,NULL,"интерстициални клетки на Cajal","interstitial cells of Cajal","interstitial cell of Cajal","","A11.620.124","","http://www.wikidata.org/entity/Q2596185","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
787,NULL,"оксифилни клетки","oxyphil cells","oxyphil cell","","A11.690","","http://www.wikidata.org/entity/Q7116107","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
788,NULL,"фагоцит","phagocyte","phagocytes","","A11.733","","http://www.wikidata.org/entity/Q107647","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
789,NULL,"прокариотна клетка","prokaryotic cell","Prokaryotic Cells","","A11.760","","http://www.wikidata.org/entity/Q12047128","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
790,NULL,"Спори","spore","","","A11.870","","http://www.wikidata.org/entity/Q177332","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
791,11,"гъбични спори","fungal spores",NULL,NULL,"A11.870.710",NULL,"http://www.wikidata.org/entity/Q68900942","2020-05-25 11:04:30","2020-05-25 11:39:42",NULL
792,NULL,"протозойска спора","protozoan spore","protozoan spores","","A11.870.740","","http://www.wikidata.org/entity/Q59626870","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
793,NULL,"Стволови клетки","stem cell","undifferentiated biological cells that can differentiate into specialized cells","","A11.872","","http://www.wikidata.org/entity/Q48196","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
794,NULL,"индуцирана плюрипотентна стволова клетка","induced pluripotent stem cell","iPSc","","A11.872.040.500","","http://www.wikidata.org/entity/Q674925","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
795,NULL,"мултипотентност","multipotency","multipotent stem cells","","A11.872.590","","http://www.wikidata.org/entity/Q1760914","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
796,NULL,"миобласт на гладката мускулатура","smooth muscle myoblast","smooth muscle myoblasts","","A11.872.620.510","","http://www.wikidata.org/entity/Q66591231","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
797,NULL,"ракови стволови клетки","cancer stem cell","neoplastic stem cells","","A11.872.650","","http://www.wikidata.org/entity/Q1638475","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
798,NULL,"Невронни стволови клетки","Neural stem cells","neural stem cell","","A11.872.653","","http://www.wikidata.org/entity/Q2944097","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
799,NULL,"плюрипотентни стволови клетки","pluripotent stem cells","pluripotent stem cell","","A11.872.700","","http://www.wikidata.org/entity/Q15952110","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
800,NULL,"човешка ембрионална стволова клетка","human embryonic stem cell","human embryonic stem cells","","A11.872.700.250.750","","http://www.wikidata.org/entity/Q59626782","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
801,NULL,"течности и секрети","fluids and secretions","bodily fluids","","A12","","http://www.wikidata.org/entity/Q71417785","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
802,NULL,"Жлъчен секрет","bile","gall","","A12.200.087","C0005388","http://www.wikidata.org/entity/Q65979","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
803,NULL,"ушна кал","earwax","tapón ceruminal","","A12.200.147","","http://www.wikidata.org/entity/Q76418","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
804,NULL,"мляко","milk","","","A12.200.455","C0026131","http://www.wikidata.org/entity/Q8495","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
805,NULL,"слуз","mucus","","","A12.200.503","","http://www.wikidata.org/entity/Q3649349","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
806,NULL,"слюнка","saliva","","","A12.200.666","C0036087","http://www.wikidata.org/entity/Q155925","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
807,NULL,"късам","tear","tears","","A12.200.882","","http://www.wikidata.org/entity/Q76469","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
808,NULL,"кръв от пъпна връв","cord blood","umbilical cord blood","","A12.207.152.200","","http://www.wikidata.org/entity/Q914952","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
809,NULL,"богата на тромбоцити плазма","platelet-rich plasma","autologous conditioned plasma","","A12.207.152.693.600","","http://www.wikidata.org/entity/Q613879","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
810,NULL,"ендолимфата","endolymph","Scarpa's fluid","endolympha","A12.207.270.517.324","C0014166","http://www.wikidata.org/entity/Q1340752","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
811,NULL,"Пикня","urine","piss","","A12.207.927","","http://www.wikidata.org/entity/Q40924","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
812,NULL,"изпражнения","feces","stool","","A12.459","","http://www.wikidata.org/entity/Q496","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
813,NULL,"структура на животните","animal structure","animal structures","","A13","","http://www.wikidata.org/entity/Q25570959","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
814,NULL,"анални чували","anal sacs","anal sac","","A13.073","","http://www.wikidata.org/entity/Q67388181","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
815,NULL,"sensillum","sensillum","sensilla","","A13.093.500","","http://www.wikidata.org/entity/Q1630183","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
816,NULL,"клоака","Cloaca","","","A13.223","","http://www.wikidata.org/entity/Q5134733","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
817,NULL,"преден крайник","forelimb","foreleg","","A13.395","","http://www.wikidata.org/entity/Q67620241","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
819,NULL,"анална жлеза","anal gland","anal sacs","","A13.734","","http://www.wikidata.org/entity/Q484645","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
821,NULL,"предстомашие","proventriculus","","","A13.853.710","","http://www.wikidata.org/entity/Q522113","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
822,NULL,"опашка","tail","","","A13.895","","http://www.wikidata.org/entity/Q60960","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
823,NULL,"Ултимофарингеално тяло","Ultimopharyngeal body","","","A13.939","","http://www.wikidata.org/entity/Q544937","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
824,NULL,"стоматогнатна система","stomatognathic system","","","A14","","http://www.wikidata.org/entity/Q3774147","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
825,NULL,"небце","palate","","palatum","A14.521.658","C0700374","http://www.wikidata.org/entity/Q172605","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
826,NULL,"зъбна носеща структура","tooth supporting structure","tooth supporting structures","periodontium","A14.549.167.646","","http://www.wikidata.org/entity/Q143652","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
827,NULL,"Зъбен венец","gums","gingiva","gingiva","A14.549.167.646.480","","http://www.wikidata.org/entity/Q104280","2020-05-25 11:04:30","2020-05-25 11:04:30",NULL
828,NULL,"пародонтално влакно","periodontal fiber","Periodontal ligament","fibra periodontalis","A14.549.167.646.771","","http://www.wikidata.org/entity/Q540092","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
829,NULL,"предкътник","premolar","","dens premolaris","A14.549.167.860.150","","http://www.wikidata.org/entity/Q839483","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
830,NULL,"кучешки зъб","canine tooth","fangs","dens caninus","A14.549.167.860.200","","http://www.wikidata.org/entity/Q19625","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
831,NULL,"резец","incisor","","dens incisivus","A14.549.167.860.425","","http://www.wikidata.org/entity/Q273543","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
832,NULL,"мъдреци","wisdom teeth","wisdom tooth","dens molaris tertius","A14.549.167.860.525.500","","http://www.wikidata.org/entity/Q202517","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
833,NULL,"неразрушен зъб","unerupted tooth","unerupted teeth","","A14.549.167.860.715","","http://www.wikidata.org/entity/Q67996045","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
834,NULL,"зъбен емайл","tooth enamel","dental enamel","enamelum","A14.549.167.900.255","","http://www.wikidata.org/entity/Q143942","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
835,NULL,"зъбна пулпа","dental pulp","pulp","pulpa dentis","A14.549.167.900.260","","http://www.wikidata.org/entity/Q48286","2020-05-25 11:04:30","2020-06-05 07:26:51",NULL
836,NULL,"корона на зъб","crown of tooth","tooth crown","corona dentis","A14.549.167.900.710","","http://www.wikidata.org/entity/Q940147","2020-05-25 11:04:31","2020-05-25 11:04:31",NULL
837,NULL,"зъбна папила","dental papilla","","papilla dentis","A14.549.167.900.720.250","","http://www.wikidata.org/entity/Q3362895","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
838,NULL,"меко небце","soft palate","muscular palate","velum palatinum","A14.549.617.780","C0030219","http://www.wikidata.org/entity/Q1056395","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
839,NULL,"мъжец","uvula","uvula of palate","uvula palatina","A14.549.617.780.729","C0042173","http://www.wikidata.org/entity/Q273538","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
840,NULL,"френулум на езика","frenulum of tongue","tongue frenulum","frenulum linguae","A14.549.885.431","","http://www.wikidata.org/entity/Q502133","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
841,NULL,"хемична и имунна система","hemic and immune systems","","","A15","","http://www.wikidata.org/entity/Q70202933","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
842,NULL,"имунна система","immune system","","","A15.382","","http://www.wikidata.org/entity/Q1059","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
843,NULL,"костен мозък","bone marrow","","medulla ossium","A15.382.216","C0005953","http://www.wikidata.org/entity/Q546523","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
844,NULL,"лимфен съд","lymphatic vessel","lymphatic vessels","vas lymphaticum","A15.382.520.301","","http://www.wikidata.org/entity/Q11238641","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
845,NULL,"гръден канал","thoracic duct","","ductus thoracicus","A15.382.520.301.750","","http://www.wikidata.org/entity/Q1263629","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
846,NULL,"ембрионална структура","embryonic structure","embryologic structure","","A16","C0013948","http://www.wikidata.org/entity/Q30062554","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
847,NULL,"Фарингеална арка","Pharyngeal arch","","","A16.142","","http://www.wikidata.org/entity/Q1432727","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
848,NULL,"бластоцист","blastocyst","","","A16.254.085","","http://www.wikidata.org/entity/Q227717","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
849,NULL,"Хориоаллантоидна мембрана","Chorioallantoic membrane","","","A16.254.300.400","","http://www.wikidata.org/entity/Q3854334","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
850,NULL,"Примитивна жилка","Primitive streak","","","A16.254.412","","http://www.wikidata.org/entity/Q247512","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
851,NULL,"екзодерма","ectoderm","","","A16.254.425.273","C0013574","http://www.wikidata.org/entity/Q272474","2020-05-25 11:04:31","2020-05-25 11:04:31",NULL
852,NULL,"ендодерма","endoderm","","","A16.254.425.407","C0014144","http://www.wikidata.org/entity/Q331858","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
853,NULL,"мезодерма","mesoderm","","","A16.254.425.660","C0025485","http://www.wikidata.org/entity/Q323438","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
854,NULL,"сегмент","somite","","","A16.254.425.660.750","","http://www.wikidata.org/entity/Q1427600","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
855,NULL,"mesonephros","mesonephros","","","A16.254.500","","http://www.wikidata.org/entity/Q1468875","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
856,NULL,"notochord","notochord","","","A16.254.610","","http://www.wikidata.org/entity/Q243469","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
857,NULL,"Urachus","Urachus","","","A16.254.835","","http://www.wikidata.org/entity/Q1858490","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
858,NULL,"ембрион","fetus","","","A16.378","","http://www.wikidata.org/entity/Q17013437","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
859,NULL,"пъпна връв","umbilical cord","navel string","","A16.378.693","","http://www.wikidata.org/entity/Q172563","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
860,NULL,"гестационен сак","gestational sac","","","A16.535","","http://www.wikidata.org/entity/Q5553682","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
861,NULL,"пъпка на крайниците","limb bud","limb buds","","A16.567","","http://www.wikidata.org/entity/Q6548937","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
862,NULL,"Парамезонефричен канал","Paramesonephric duct","","","A16.623","","http://www.wikidata.org/entity/Q491057","2020-05-25 11:04:31","2020-06-05 07:26:51",NULL
863,NULL,"лобова мембрана","vitelline membrane","","","A16.631.886","","http://www.wikidata.org/entity/Q7937031","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
864,NULL,"плацента","placenta","Before birth","","A16.710","","http://www.wikidata.org/entity/Q1212935","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
865,NULL,"децидуа","Decidua","","","A16.759.289","","http://www.wikidata.org/entity/Q2531387","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
866,NULL,"лозен канал","vitelline duct","omphalomesenteric duct","","A16.920","","http://www.wikidata.org/entity/Q2624223","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
867,NULL,"Кожа и кожни образувания","integumentary system","","integumentum commune","A17","","http://www.wikidata.org/entity/Q483213","2020-05-25 11:04:31","2020-05-25 11:04:31",NULL
868,NULL,"коса","hair","","pili","A17.360","","http://www.wikidata.org/entity/Q28472","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
869,NULL,"човешка кожа","human skin","","cutis","A17.815","","http://www.wikidata.org/entity/Q5259911","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
870,NULL,"кожа","skin","","cutis","A17.815","","http://www.wikidata.org/entity/Q1074","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
871,NULL,"дерма","dermis","corium","dermis","A17.815.180","","http://www.wikidata.org/entity/Q505531","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
872,NULL,"плодове","fruit","fruits","","A18.024.500","","http://www.wikidata.org/entity/Q1364","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
873,NULL,"устицата","stomata","Stoma","","A18.024.750.650","","http://www.wikidata.org/entity/Q216635","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
874,NULL,"Листо","leaf","tree leaf","","A18.024.812","","http://www.wikidata.org/entity/Q33971","2020-05-25 11:04:31","2020-05-25 11:04:31",NULL
875,NULL,"корен","root","","","A18.400","","http://www.wikidata.org/entity/Q41500","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
877,NULL,"съдов сноп","vascular bundle","plant vascular bundle","","A18.450","","http://www.wikidata.org/entity/Q987774","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
878,NULL,"дърво","wood","","","A18.450.500.500","","http://www.wikidata.org/entity/Q287","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
879,NULL,"спорангий","sporangium","sporangia","","A18.560","","http://www.wikidata.org/entity/Q4832012","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
880,NULL,"гъбична част","fungal part","fungal structures","","A19","","http://www.wikidata.org/entity/Q56883667","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
881,NULL,"вирусна оклузия ","viral occlusion body","","","A21.125","","http://www.wikidata.org/entity/Q22328949","2020-05-25 11:04:31","2020-05-25 11:04:31",NULL
882,NULL,"вириона","virion",NULL,"","A21.249","","http://www.wikidata.org/entity/Q1757347","2020-05-25 11:04:31","2020-06-05 07:26:52",NULL
883,NULL,"температура",NULL,NULL,NULL,NULL,NULL,NULL,"2020-05-31 16:18:51","2020-05-31 16:18:51",NULL
884,NULL,"общо състояние",NULL,NULL,NULL,NULL,NULL,NULL,"2020-06-02 07:01:19","2020-06-02 07:01:19",NULL
885,NULL,"специален статус",NULL,NULL,NULL,NULL,NULL,NULL,"2020-06-04 16:36:14","2020-06-04 16:36:14",NULL
886,NULL,"тегло",NULL,NULL,NULL,NULL,NULL,NULL,"2020-06-04 20:41:30","2020-06-04 20:41:30",NULL
887,NULL,"ръст",NULL,NULL,NULL,NULL,NULL,NULL,"2020-06-04 21:10:19","2020-06-04 21:10:19",NULL
